0.5 0.3465818094531103 0.0006346217888706053
0.4 0.264075542496877 0.0005605414333894594
0.2857142857142857 0.2610849576113223 0.0006439504097596966
0.25 0.1783475363292734 0.00035552467409772194
0.2 0.18895896026871165 0.0006310180939484499
0.14285714285714285 0.15162896920139662 0.0010731188831707601
0.125 0.30822716911625175 0.0013362412772910017
0.1 0.20535340095321628 0.0012301422400081909
0.07407407407407407 0.15176383904751936 0.001957900284835235
0.05 0.17741728404150364 0.004026459136334583
