0.4 0.31582837837799466
0.8 0.47649919939373947
1.2000000000000002 0.5515249113433615
1.6 0.5869919035433191
2.0 0.6042469631273781
2.4000000000000004 0.6128291601739267
2.8000000000000003 0.6171558126072908
3.2 0.6193536043496332
3.5999999999999996 0.6204745316953808
4.0 0.621047444836308
4.4 0.6213405862685004
4.800000000000001 0.6214906623852399
5.2 0.6215675174408304
5.6000000000000005 0.6216068813608903
6.0 0.6216270444867344
6.4 0.6216373729362941
6.800000000000001 0.621642663750527
7.199999999999999 0.6216453740483828
7.6000000000000005 0.6216467624623722
8.0 0.6216474737283908
8.4 0.6216478381172001
8.8 0.6216480248134377
