0.01 -0.00036486459978436894
0.14758620689655175 -0.02436169749116358
0.2851724137931035 -0.072581025867508
0.4227586206896552 -0.18359039983247127
0.560344827586207 -0.282054455982265
0.6979310344827587 -0.5331175715233614
0.8355172413793104 -0.8565526096236911
0.9731034482758621 -1.2363344405578287
1.110689655172414 -1.3333615485844006
1.2482758620689656 -1.695925047380836
1.3858620689655174 -1.8343607209947659
1.523448275862069 -2.3620020369814734
1.6610344827586208 -2.349521265933729
1.7986206896551726 -3.36596702857425
1.9362068965517243 -2.8931937896688935
2.073793103448276 -2.986828803809786
2.2113793103448276 -4.269024080225506
2.3489655172413793 -3.5069565551737725
2.486551724137931 -4.857508648691216
2.624137931034483 -5.155896135996668
2.7617241379310347 -4.33815254253024
2.8993103448275863 -4.485635786681125
3.036896551724138 -4.747206210736376
3.1744827586206896 -6.321658585186262
3.3120689655172413 -6.584853739882606
3.4496551724137934 -5.456929565089555
3.587241379310345 -5.783804824807433
3.7248275862068967 -6.044706052803253
3.8624137931034483 -6.261517572235789
4.0 -6.526259903196224
