0.5 0.03134472130155949 0.0022993959954283184
0.4 0.029945151274800533 0.0028427191500499495
0.2857142857142857 0.026477807130553428 0.0037396257479042805
0.25 0.0269627231431072 0.0040974423587508725
0.2 0.025958511381560554 0.00556713378407468
0.14285714285714285 0.023407708464572553 0.00837248915586486
0.125 0.025257117971444996 0.007825444843723743
0.1 0.04153250885343999 0.010868854713197039
0.07407407407407407 0.012385189572165542 0.013130201245621828
0.05 0.021043227278858368 0.01684657657591776
