0.5 -0.006045468090956848 0.00038621020868467165
0.4 -0.006316484826111458 0.00040466266199818795
0.2857142857142857 -0.00682390871095197 0.0006150429615638605
0.25 -0.007019917545250361 0.0006343643585484439
0.2 -0.006184617840931275 0.0007119321223816032
0.14285714285714285 -0.006182292873867772 0.001046498577746914
0.125 -0.005105550179442576 0.001102848055355548
0.1 -0.006885525615724617 0.0013803377525211892
0.07407407407407407 -0.003428010333745696 0.0018071128623206943
0.05 -0.006508358816936815 0.0024381502791285207
