0.4 -0.003989123139956999 0.0008007665325517631
0.8 -0.005238539808808714 0.0008267253272498133
1.2000000000000002 -0.006147998221858626 0.0008489193835305697
1.6 -0.006343703149390664 0.0008205703785423723
2.0 -0.005285310576614578 0.0007794108403862388
2.4000000000000004 -0.005935712542727734 0.0008456707107000443
2.8000000000000003 -0.006425716656140762 0.0007928385185055415
3.2 -0.00624842234718233 0.0007406751790555253
3.5999999999999996 -0.006590747597061111 0.000670570590360027
4.0 -0.006465021126414191 0.0007104047483938808
4.4 -0.005488002735516178 0.000737298408095814
4.800000000000001 -0.005669451892932195 0.0007321914436845574
5.2 -0.006827888356803187 0.0007495675413532958
5.6000000000000005 -0.007149036365347497 0.0007058092788619537
6.0 -0.007045387710753916 0.000658637002799938
6.4 -0.006770393447090839 0.0007095968788614874
6.800000000000001 -0.006095397503148895 0.0007661794606185626
7.199999999999999 -0.0061711777118184374 0.0007292041498697874
7.6000000000000005 -0.0068237674867071135 0.0007018911647283583
8.0 -0.005471827485554954 0.0006816389353461623
8.4 -0.007132023960168995 0.0007271436321752378
8.8 -0.0076074736308822544 0.0006917977790975949
